INDIVIDUAL_ID,AGERAW,GENDER,BBC_VMF,SKY_VMF,VIRGIN_VMF,ALBA,BBC1,BBC2,BBC4,CBBC,CBEEBIES,NEWS,PARLIAMENT
I-1008206_1,49,2,1,1,1,0,36.6,37.2,23.4,0.1,2.6,0,0
I-1008206_1,50,2,1,1,1,0,36.6,37.2,23.4,0.1,2.6,0,0
I-1008202_1,56,2,6,0,0,0,99.1,0.9,0,0,0,0,0
I-1008198_1,65,1,0,0,0,0,39.2,43,15.6,0,0,2.2,0
I-1008179_1,69,1,10,7,0,0,67.5,31.2,1.3,0,0,0,0
I-1008154_1,37,2,7,6,6,0,80.8,17.4,1.4,0,0,0.5,0
I-1008140_1,39,1,10,9,10,0,9.8,0,0,19.7,70.5,0,0
I-1008127_1,58,1,8,5,6,0,46.3,21.9,26,0,0,5.8,0
I-1008121_1,47,1,5,3,5,0,47.4,17,24.5,0,0,8.5,2.6
I-1008112_1,60,2,7,9,0,0,87.1,8,0,0,0.8,4.1,0
I-1008100_1,36,2,9,7,0,0,80.2,16.2,0.4,0,0.5,2.7,0
I-1008096_1,40,2,1,6,6,0,98.8,1.2,0,0,0,0,0
I-1008096_1,41,2,1,6,6,0,98.8,1.2,0,0,0,0,0
I-1008058_1,37,2,5,3,2,0,13.4,26.4,45.8,5.8,8.6,0,0
I-1008056_1,38,1,8,6,6,0,53.3,12.7,0,0,26.6,3,4.5
I-1008039_1,55,2,5,5,8,0,82,10.2,0.2,0,0,7.6,0
I-1008016_1,50,1,9,7,7,0,54.8,17.1,4.9,5.5,1,16.7,0
I-1008014_1,48,1,10,10,0,0,68,9.5,8.2,0,0,12.1,2.2
I-1007942_1,52,2,10,4,0,0.2,80,13,1.2,0,0,5.7,0
I-1007942_1,53,2,10,4,0,0.2,80,13,1.2,0,0,5.7,0
I-1007919_1,52,2,10,10,10,0,80.7,19.3,0,0,0,0,0
I-1007914_1,60,2,7,7,3,0.7,53.1,22.1,3.2,0,6.5,14.4,0
I-1007900_1,39,2,7,2,2,0,69.1,25.2,4.2,0,0,1.4,0
I-1007872_1,39,2,7,8,6,0,83.1,9.3,0.8,1.5,5.3,0,0
I-1007858_1,47,2,7,4,8,0,50.9,49.1,0,0,0,0,0
I-1007857_1,64,1,10,0,10,0,86.6,11,0.8,0.1,0,1.5,0
I-1007812_1,42,2,1,7,8,2,65.1,30.9,2,0,0,0,0
I-1007798_1,45,1,1,4,0,0.5,65.6,5.4,3.2,0,23.3,1.9,0
I-1007702_1,37,2,1,8,7,0,67.3,29.5,3.2,0,0,0,0
I-1007698_1,54,1,1,10,0,0,86.5,7.1,0.9,0,0,5.6,0
I-1007677_1,29,1,10,4,6,0.1,77.9,11.5,6.5,0,3.7,0.3,0
I-1007659_1,40,2,9,4,5,0,85,14.4,0.3,0,0,0.3,0
I-1007659_1,41,2,9,4,5,0,85,14.4,0.3,0,0,0.3,0
I-1007629_1,56,1,2,2,2,0,10.8,20.4,5,0,0,43,20.9
I-1007612_1,55,2,10,3,8,0,44.9,31.4,8.9,0,0,14.8,0
I-1007612_1,56,2,10,3,8,0,44.9,31.4,8.9,0,0,14.8,0
I-1007611_1,28,1,10,3,7,0,34.2,19.4,26.4,0,0,20,0
I-1007601_1,51,1,3,4,8,0.6,69,20.9,9.5,0,0,0,0
I-1007576_1,56,1,8,9,0,0,58.5,41.5,0,0,0,0,0
I-1007576_1,57,1,8,9,0,0,58.5,41.5,0,0,0,0,0
I-1007575_1,36,2,10,10,0,0,0,0,0,0,100,0,0
I-1007572_1,50,2,3,7,7,0,73.5,16.1,10.4,0,0,0,0
I-1007570_1,66,1,6,7,0,0,83.8,5.5,1.4,0,0,9.3,0
I-1007539_1,36,2,7,8,5,0,56.3,8.9,8.7,0,24.5,0.4,1.1
I-1007536_1,51,2,10,0,0,0,66.7,11.6,0,0,21.6,0,0
I-1007502_1,66,2,8,0,0,0.1,68.3,18.8,7.9,2.6,0.8,1.4,0
I-1007502_1,67,2,8,0,0,0.1,68.3,18.8,7.9,2.6,0.8,1.4,0
I-1007500_1,55,1,10,4,7,0,61.1,28.4,8.9,0,0,1.6,0
I-1007437_1,47,2,4,4,4,0,72.6,20,2.4,0,0,4.9,0
I-1007437_1,48,2,4,4,4,0,72.6,20,2.4,0,0,4.9,0
I-1007413_1,39,2,10,6,2,0,59.8,38.2,2,0,0,0,0
I-1007310_1,55,1,9,0,0,0,83,13.6,1.4,0,0,1.6,0.4
I-1007310_1,56,1,9,0,0,0,83,13.6,1.4,0,0,1.6,0.4
I-1007298_1,52,2,1,1,1,0,82.9,15.9,1.2,0,0,0,0
I-1007290_1,46,2,10,6,7,0,79.1,19.3,1,0,0,0.6,0
I-1007290_1,47,2,10,6,7,0,79.1,19.3,1,0,0,0.6,0
I-1007217_1,31,2,3,3,0,0,58,17.5,10.1,0,0,14.4,0
I-1007215_1,44,1,8,2,8,0,87,12.9,0.1,0,0,0,0
I-1007183_1,44,2,5,5,7,60.3,16.1,1.9,0.4,0,0,19.8,1.6
I-1007179_1,38,2,1,1,2,0,13.6,0,0,82.2,4.2,0,0
I-1007168_1,55,1,5,8,0,0,69.8,14.1,5.1,0,2,8.9,0
I-1007159_1,57,2,6,4,3,0,45.8,47,5.4,0,0,1.7,0
I-1007122_1,53,1,7,4,0,0,66.6,33.4,0,0,0,0,0
I-1007090_1,42,2,7,5,5,0,88.3,9.3,2.3,0,0,0,0
I-1007076_1,46,1,8,4,2,0,61,26,5.6,3,0,3.3,1.1
I-1007041_1,32,2,1,5,1,0,36.3,10.2,0.7,9,41.4,2.4,0
I-1006990_1,43,1,6,0,0,0,69.6,0,0,0,30.4,0,0
I-1006937_1,35,2,1,4,4,0,41.5,54.2,4.3,0,0,0,0
I-1006899_1,26,2,6,8,5,0,87.6,12.4,0,0,0,0,0
I-1006883_1,46,2,6,8,0,0,54.2,11.9,33.9,0,0,0,0
I-1006883_1,47,2,6,8,0,0,54.2,11.9,33.9,0,0,0,0
I-1006868_1,37,2,5,5,0,0,61.4,9,10,0,0,9.1,10.5
I-1006859_1,46,2,2,4,6,0,65.1,33.2,1.6,0,0,0,0
I-1006859_1,47,2,2,4,6,0,65.1,33.2,1.6,0,0,0,0
I-1006813_1,48,2,1,0,0,0,78.3,20.8,0,0,0,0.9,0
I-1006810_1,57,1,7,1,1,0,64.5,10.2,16,0,0.7,8.6,0
I-1006809_1,54,1,6,6,0,0,89.7,9.7,0.7,0,0,0,0
I-1006765_1,27,2,4,1,1,0,88.5,8.5,0.8,0,2.3,0,0
I-1006732_1,51,1,9,2,0,0,68.2,28.4,3.4,0,0,0,0
I-1006721_1,31,2,5,5,0,0,66.6,5.7,25.4,0.1,1.8,0.3,0
I-1006721_1,32,2,5,5,0,0,66.6,5.7,25.4,0.1,1.8,0.3,0
I-1006683_1,35,2,7,1,2,0,76.6,14.6,4.2,0,0,4.5,0
I-1006683_1,36,2,7,1,2,0,76.6,14.6,4.2,0,0,4.5,0
I-1006677_1,39,1,8,5,5,0,43.4,25.8,12,6.2,5.1,7.6,0
I-1006624_1,61,2,8,7,9,0,69.6,18.7,10,0,0,1.6,0
I-1006593_1,22,2,10,7,8,0,82.7,11.1,0,0,0,4.7,1.6
I-1006593_1,23,2,10,7,8,0,82.7,11.1,0,0,0,4.7,1.6
I-1006575_1,41,2,8,7,3,0,63,10.6,0,0,26.4,0,0
I-1006575_1,42,2,8,7,3,0,63,10.6,0,0,26.4,0,0
I-1006565_1,34,2,2,2,7,0,95.7,4.3,0,0,0,0,0
I-1006523_1,29,2,0,5,6,0,28.8,33.5,35.7,0,1.6,0.4,0
I-1006495_1,53,2,10,3,5,0,79,18.5,1.6,0,0,1,0
I-1006458_1,45,2,6,4,2,0,77.1,19.7,1.6,0,0,1.6,0
I-1006364_1,51,2,8,8,8,0,76.7,6.5,1.7,0,0,15.2,0
I-1006345_1,37,2,5,5,5,0,100,0,0,0,0,0,0
I-1006345_1,38,2,5,5,5,0,100,0,0,0,0,0,0
I-1006322_1,40,1,9,6,6,0,78.4,4.7,3.3,1.4,2.8,8.1,1.4
I-1006322_1,41,1,9,6,6,0,78.4,4.7,3.3,1.4,2.8,8.1,1.4
I-1006313_1,35,2,4,8,7,0,89.2,10.8,0,0,0,0,0
I-1006301_1,47,1,8,7,0,0,53.7,30,0.8,0,0,5.4,10.2
I-1006296_1,49,1,10,10,7,0,38.3,35.9,10.8,14.9,0,0,0
I-1006275_1,62,2,10,7,5,0,36.4,30.4,26.9,0,6.3,0,0
I-1006255_1,47,2,7,4,0,0,67.1,24.4,8.4,0,0,0,0
I-1006249_1,31,2,2,7,0,0,70.4,29.6,0,0,0,0,0
I-1006248_1,41,2,6,7,0,0,60.2,26.8,0.2,0,0,12.8,0
I-1006217_1,51,1,3,2,4,0,68.5,25.6,5.7,0,0,0.2,0
I-1006209_1,44,2,5,1,1,0,52.2,47.8,0,0,0,0,0
I-1006176_1,40,2,1,6,1,0,96.6,0,1.1,0,0,2.3,0
I-1006175_1,43,2,2,4,0,0,39.3,8.6,0,21.7,30.4,0,0
I-1006174_1,45,1,7,4,0,0,57.5,26,7.4,0,0,9.2,0
I-1006163_1,62,1,4,8,5,0,39.8,14.4,7,0,0,13.7,25.2
I-1006155_1,34,2,2,8,0,0,61.5,22.6,6,0,0,9.9,0
I-1006148_1,37,2,10,8,5,0,48.8,8.3,3.2,2.1,35.7,0,1.8
I-1006125_1,46,1,6,5,5,0,60.7,14.7,12.5,0,0,1.3,10.8
I-1006112_1,49,2,7,1,3,0,67.7,11.4,0.8,0,19.4,0.7,0
I-1006111_1,42,2,6,1,3,0,52.4,26.6,0.2,0,20.3,0.5,0
I-1006110_1,39,1,5,5,5,0,57.2,18.2,0,0,1.3,17,6.4
I-1006049_1,23,2,4,2,4,0,38.1,33.9,27.9,0,0,0,0
I-1006045_1,51,2,6,6,8,0,66.3,17.7,7.8,0,0,8.1,0
I-1005996_1,38,1,8,8,8,0,69.6,16.5,0,0,13.7,0,0.3
I-1005996_1,39,1,8,8,8,0,69.6,16.5,0,0,13.7,0,0.3
I-1005981_1,38,2,5,4,6,0,42.1,55.2,2.7,0,0,0,0
I-1005957_1,44,2,7,10,0,0,83.8,12.3,2.8,0,0,1.1,0
I-1005957_1,45,2,7,10,0,0,83.8,12.3,2.8,0,0,1.1,0
I-1005947_1,39,2,8,8,6,0,3,0,0,0,75.9,21.1,0
I-1005939_1,41,2,0,0,0,0,66.2,22,7,0,0,4.7,0
I-1005906_1,44,2,5,2,7,6.6,82.4,8.2,0,0,0,2.8,0
I-1005901_1,61,1,7,0,0,0,78.7,7,7.4,0.4,0,5,1.5
I-1005901_1,62,1,7,0,0,0,78.7,7,7.4,0.4,0,5,1.5
I-1005893_1,68,1,2,3,5,0,63.9,24,0.9,0,11.2,0,0
I-1005889_1,27,2,8,0,8,0,72.6,27.4,0,0,0,0,0
I-1005867_1,31,2,6,7,7,0,84,15,1,0,0,0,0
I-1005866_1,53,1,1,6,0,0,69.1,15,15.4,0,0,0.6,0
I-1005860_1,42,1,3,8,0,0,61.9,30.6,2.6,0,0,4.5,0.4
I-1005856_1,34,2,1,10,10,0,60.3,22.8,1.2,0,15.8,0,0
I-1005856_1,35,2,1,10,10,0,60.3,22.8,1.2,0,15.8,0,0
I-1005851_1,69,1,8,6,0,0,32.1,50,6.7,0,0,7.3,3.9
I-1005842_1,40,2,7,6,6,0.9,85.8,12.7,0.6,0,0,0,0
I-1005822_1,55,1,4,1,0,0,60,24.8,14.1,0,0,1,0
I-1005817_1,44,1,10,7,5,0,43.1,22,19.6,12.9,0,2.4,0
I-1005817_1,45,1,10,7,5,0,43.1,22,19.6,12.9,0,2.4,0
I-1005809_1,53,2,7,1,1,0,22.4,17.4,17.8,0,0,36.1,6.3
I-1005787_1,45,1,7,6,0,0,85.8,7.7,1.4,0,0,5,0
I-1005775_1,34,1,4,3,3,0,75.3,12.6,9.1,0.3,0,0.6,2.1
I-1005761_1,44,2,9,6,6,0,85,14.6,0,0.4,0,0,0
I-1005756_1,49,2,6,8,0,0,51.5,5.9,41.5,0,0,1.1,0
I-1005750_1,66,1,2,6,0,0,71.7,14.4,0,0,0,13.9,0
I-1005749_1,37,2,8,10,7,0,62.6,37.4,0,0,0,0,0
I-1005726_1,56,1,3,7,8,0,93.6,4.6,1.8,0,0,0,0
I-1005717_1,30,2,5,3,4,0,33.8,37.8,26.5,0,0,1.9,0
I-1005714_1,41,2,8,7,9,0,51.3,34.2,14.6,0,0,0,0
I-1005702_1,44,1,8,9,8,0,80.4,15.3,1.6,2.7,0,0,0
I-1005679_1,60,2,10,8,9,0,47.2,36.7,14.8,0,0,0,1.2
I-1005642_1,39,1,8,7,7,0,79.8,16.7,0,0,0,3.5,0
I-1005636_1,63,2,10,5,8,0,68.4,19.1,1.7,0,2.6,8,0.1
I-1005587_1,45,1,10,1,1,0,100,0,0,0,0,0,0
I-1005581_1,49,1,7,6,8,0,66.6,32,0,0,0,1.5,0
I-1005551_1,30,2,3,2,2,0,88.6,11.4,0,0,0,0,0
I-1005551_1,31,2,3,2,2,0,88.6,11.4,0,0,0,0,0
I-1005505_1,68,2,7,6,8,0,81.7,18.3,0,0,0,0,0
I-1005475_1,57,2,8,7,6,0,84.8,14,1.1,0,0,0,0
I-1005475_1,58,2,8,7,6,0,84.8,14,1.1,0,0,0,0
I-1005473_1,33,2,8,0,8,0,34,64.9,1.1,0,0,0,0
I-1005458_1,49,1,0,0,0,0,30.5,8.1,37.8,0,0,23.7,0
I-1005428_1,33,2,2,1,1,0,31.2,68.8,0,0,0,0,0
I-1005423_1,31,2,4,1,5,0,61.8,31.7,5.2,1.3,0,0,0
I-1005401_1,21,2,6,6,6,0,0,0,0,0,0,0,0
I-1005400_1,59,2,9,8,0,1.1,64.1,26.9,6.4,0,0,1.5,0
I-1005396_1,59,1,10,3,5,0,76.1,22,0,0,0,1.9,0
I-1005396_1,60,1,10,3,5,0,76.1,22,0,0,0,1.9,0
I-1005395_1,48,1,2,5,0,0,53,26.3,20.7,0,0,0,0
I-1005373_1,43,2,8,6,0,0,67.8,4.8,26.4,0,0,0.9,0
I-1005373_1,44,2,8,6,0,0,67.8,4.8,26.4,0,0,0.9,0
I-1005361_1,68,2,9,0,5,0,87.5,12.3,0.2,0,0,0,0
I-1005357_1,55,2,6,5,8,0,69.7,15.5,9.5,0,0,5.3,0
I-1005328_1,47,2,8,0,0,0,0,0,0,0,0,0,0
I-1005322_1,49,1,7,6,6,0,42.6,42.2,12.4,0,0,0,2.8
I-1005273_1,48,2,2,1,0,0,54.7,45.3,0,0,0,0,0
I-1005260_1,63,2,10,5,8,0,82.2,14,3.8,0,0,0,0
I-1005163_1,66,1,3,1,0,0,100,0,0,0,0,0,0
I-1005137_1,54,2,10,5,6,0,79,20.6,0,0,0,0.4,0
I-1005081_1,45,2,7,7,0,0,38.6,32.2,3.4,0,0,2.9,23
I-1005081_1,46,2,7,7,0,0,38.6,32.2,3.4,0,0,2.9,23
I-1005074_1,42,2,3,1,9,0,49.9,48.1,1.9,0,0,0,0
I-1005042_1,48,2,2,7,0,0,29.3,57.2,10.8,0.9,0,1.8,0
I-1005042_1,49,2,2,7,0,0,29.3,57.2,10.8,0.9,0,1.8,0
I-1005037_1,74,2,3,3,0,0,76,11.6,11,0,0,1.4,0
I-1005009_1,58,2,5,8,7,0,55.5,8.6,2.5,0,0,33.4,0
I-1004982_1,50,2,7,7,6,0,16,5.7,0.4,0,0,77.9,0
I-1004957_1,57,1,8,1,2,0,37.1,44.8,18.1,0,0,0,0
I-1004947_1,48,1,9,4,0,0,63.6,28.9,6.2,0,0.6,0.6,0
I-1004892_1,55,2,3,4,0,0,72.1,24.1,0,0,0,3.8,0
I-1004886_1,53,2,3,5,4,0,94.6,2.2,3.3,0,0,0,0
I-1004885_1,66,1,7,7,0,1.8,85.4,10.8,1.8,0,0.2,0,0
I-1004883_1,48,1,5,7,6,0,33.3,0,66.7,0,0,0,0
I-1004816_1,43,2,9,6,9,0,71.5,11.6,16.3,0,0.6,0,0
I-1004806_1,33,2,1,6,6,0,87.1,0,0,0,0,12.9,0
I-1004768_1,44,1,6,7,7,0,100,0,0,0,0,0,0
I-1004758_1,58,2,7,5,6,0.2,67.9,26.2,5,0,0,0.7,0
I-1004752_1,37,1,1,7,0,0,57.4,21.5,16.2,0,0,5,0
I-1004751_1,51,1,6,8,8,0,66.2,9.6,23.7,0,0,0.4,0
I-1004748_1,76,1,8,1,1,0,87.8,10.3,2,0,0,0,0
I-1004741_1,58,2,7,0,7,0,16.8,19.4,0.8,39.3,23.7,0,0
I-1004741_1,59,2,7,0,7,0,16.8,19.4,0.8,39.3,23.7,0,0
I-1004727_1,28,2,6,0,4,0,100,0,0,0,0,0,0
I-1004723_1,61,2,0,2,2,2.8,82.1,8.7,6.3,0,0,0,0
I-1004714_1,63,1,6,8,8,0,87.3,8.7,4,0,0,0,0
I-1004711_1,31,2,8,3,3,0,48,38.1,0,13.9,0,0,0
I-1004705_1,49,1,8,1,2,0,82.4,11.2,2.9,0,0,3.6,0
I-1004687_1,57,1,10,3,5,0,51.4,28.4,13.9,0,0,6.3,0
I-1004671_1,81,1,0,0,0,0,78.3,5.7,0,0,13.3,2.8,0
I-1004665_1,58,2,1,1,1,0,79.4,20.6,0,0,0,0,0
I-1004624_1,52,2,10,4,10,0,65.4,25.8,3.9,0,0,5,0
I-1004597_1,26,2,6,7,0,0,100,0,0,0,0,0,0
I-1004597_1,27,2,6,7,0,0,100,0,0,0,0,0,0
I-1004594_1,29,2,3,2,2,0,0,0,0,0,0,0,0
I-1004578_1,60,2,8,5,0,0,98.1,1.9,0,0,0,0,0
I-1004550_1,58,2,8,6,6,0,16.9,2.3,5.3,0,0,60.2,15.3
I-1004543_1,49,1,10,10,0,0,50.8,0,13.4,0,0,35.7,0
I-1004483_1,48,2,10,5,5,0,64.5,33.2,2.3,0,0,0,0
I-1004477_1,29,2,3,3,3,0,89.2,0,1.3,9.4,0,0,0
I-1004452_1,37,2,6,5,5,0,88,11.4,0.6,0,0,0,0
I-1004392_1,47,1,3,5,6,0,60.9,16.6,0,0,0,22.5,0
I-1004358_1,37,2,3,8,9,0,31.4,58.7,7.8,0,0,2,0
I-1004325_1,50,2,4,8,6,0,42.9,21.1,8.9,0,17.9,4.3,4.8
I-1004307_1,37,2,6,3,3,0,62.5,18.6,2.5,1.1,14.2,1.2,0
I-1004296_1,66,1,8,4,4,0,61.3,17.3,17.6,0,2.7,0.5,0.5
I-1004296_1,67,1,8,4,4,0,61.3,17.3,17.6,0,2.7,0.5,0.5
I-1004272_1,61,1,9,3,4,0,85.3,12.1,0.1,0,0,1.8,0.8
I-1004272_1,62,1,9,3,4,0,85.3,12.1,0.1,0,0,1.8,0.8
I-1004227_1,44,2,3,6,0,0,51.8,20.8,3,24.5,0,0,0
I-1004227_1,45,2,3,6,0,0,51.8,20.8,3,24.5,0,0,0
I-1004212_1,39,2,3,10,3,0,82.3,15.9,0,1.1,0.7,0,0
I-1004185_1,57,2,7,3,6,0,91,8.6,0,0.1,0,0.3,0
I-1004148_1,39,2,7,7,7,0,27.5,1.3,3.1,0,67.8,0.3,0
I-1004147_1,42,1,3,4,3,0,84.3,15.4,0.3,0,0,0,0
I-1004147_1,43,1,3,4,3,0,84.3,15.4,0.3,0,0,0,0
I-1004142_1,35,2,4,7,0,0,18.8,73.4,7.8,0,0,0,0
I-1004137_1,66,2,8,2,2,0,61.7,18.7,15.3,0,0,4.3,0
I-1004106_1,21,2,3,2,2,0,0,50,0,0,50,0,0
I-1004099_1,35,2,7,3,5,0,72.3,3.5,0,0,8.8,15.4,0
I-1004099_1,36,2,7,3,5,0,72.3,3.5,0,0,8.8,15.4,0
I-1004086_1,47,2,0,5,1,0,62.8,16.2,21,0,0,0,0
I-1004067_1,44,1,6,1,2,0,47.1,28.6,23.5,0,0,0.8,0
I-1004067_1,45,1,6,1,2,0,47.1,28.6,23.5,0,0,0.8,0
I-1004066_1,56,1,6,1,1,0,50.9,14.6,8.1,0,0,22.4,4
I-1004066_1,57,1,6,1,1,0,50.9,14.6,8.1,0,0,22.4,4
I-1003985_1,43,2,7,0,0,0,68.5,17.5,2.5,6.9,0.1,4.4,0
I-1003977_1,55,1,5,4,6,4.9,87.9,5,0,0,0,2.2,0
I-1003937_1,49,2,9,5,5,15.9,56.4,21.1,0,0,0,0,6.7
I-1003924_1,46,1,8,8,8,0,81.3,12.3,1.9,4.5,0,0,0
I-1003893_1,46,2,8,7,8,0,79.8,7.9,10,0,0,2.3,0
I-1003891_1,66,1,9,1,7,0,14.2,1,36.2,16.7,4,27.8,0
I-1003890_1,46,1,10,3,3,0,62.5,12.9,1.2,0,0,22.7,0.7
I-1003885_1,37,1,0,4,6,0,86.2,9.2,0,4.6,0,0,0
I-1003832_1,35,1,8,1,1,0,8,42.8,49.2,0,0,0,0
I-1003831_1,52,1,3,7,8,0,97.9,0.3,1.8,0,0,0,0
I-1003818_1,75,1,10,4,0,0,69.8,28.9,1.3,0,0,0,0
I-1003818_1,76,1,10,4,0,0,69.8,28.9,1.3,0,0,0,0
I-1003812_1,68,1,8,1,2,0,76.9,13.3,1.9,0,0,8,0
I-1003775_1,46,2,9,0,8,0,64.4,0,35.6,0,0,0,0
I-1003762_1,64,1,8,0,0,0,13.7,35.3,12.4,0,0,23.4,15.2
I-1003752_1,47,2,2,2,3,0,13.1,14.1,2,45,0,20.6,5.2
I-1003750_1,63,1,10,1,6,16.7,45.5,1,15.2,0,0.3,21.3,0
I-1003734_1,31,2,3,8,0,0,68.6,25.2,0,0,5.3,0.9,0
I-1003730_1,40,2,5,5,4,0,68.3,31.7,0,0,0,0,0
I-1003730_1,41,2,5,5,4,0,68.3,31.7,0,0,0,0,0
I-1003725_1,58,2,5,6,5,0,65.5,20.5,14,0,0,0,0
I-1003708_1,60,1,3,2,2,0,95.9,4.1,0,0,0,0,0
I-1003675_1,44,2,10,10,0,0,66.8,14.8,4.6,0.8,0,12.3,0.8
I-1003675_1,45,2,10,10,0,0,66.8,14.8,4.6,0.8,0,12.3,0.8
I-1003674_1,46,1,2,3,1,0,100,0,0,0,0,0,0
I-1003649_1,61,1,10,1,3,0,60.5,21.1,18.4,0,0,0,0
I-1003641_1,61,2,9,4,4,0,62.9,27.7,6.7,0,0.8,1.9,0
I-1003597_1,43,2,8,5,0,0,43.1,43.9,6.7,0.4,5.9,0,0
I-1003597_1,44,2,8,5,0,0,43.1,43.9,6.7,0.4,5.9,0,0
I-1003527_1,48,1,7,4,0,0,77.1,13.8,8.2,0,0,0.9,0
I-1003502_1,50,1,8,3,6,0,33.3,21.4,4.9,0,23,17.3,0
I-1003500_1,60,1,3,5,0,0,89.8,5.4,0,0,0,4.8,0
I-1003496_1,48,1,5,6,4,0,84.7,7.7,2.9,0,0,4.7,0
I-1003496_1,49,1,5,6,4,0,84.7,7.7,2.9,0,0,4.7,0
I-1003482_1,59,2,3,1,1,0,77.3,11.7,0,0,0,10.9,0
I-1003479_1,46,1,1,1,3,0,25.4,20,42.3,0,0,11.2,1.1
I-1003479_1,47,1,1,1,3,0,25.4,20,42.3,0,0,11.2,1.1
I-1003474_1,53,1,10,3,5,0,77.1,6.2,12.6,0,0,2.7,1.4
I-1003457_1,47,2,1,1,1,5.3,59,35.3,0.3,0,0,0,0
I-1003449_1,59,1,9,1,1,0,86.1,13.2,0,0,0,0.7,0
I-1003398_1,35,2,9,7,3,0,92.2,7.5,0,0,0,0.4,0
I-1003398_1,36,2,9,7,3,0,92.2,7.5,0,0,0,0.4,0
I-1003396_1,50,2,0,1,1,0,72.6,17.4,6.5,0,0,3,0.5
I-1003396_1,51,2,0,1,1,0,72.6,17.4,6.5,0,0,3,0.5
I-1003368_1,79,1,7,8,7,0.8,34.2,16.9,6.3,0,0,40.7,1.1
I-1003368_1,80,1,7,8,7,0.8,34.2,16.9,6.3,0,0,40.7,1.1
I-1003355_1,34,1,10,8,0,0,31.8,46.7,21.4,0,0,0,0
I-1003305_1,33,2,0,0,2,0,100,0,0,0,0,0,0
I-1003301_1,37,1,5,7,4,0,78.5,20.7,0.8,0,0,0,0
I-1003291_1,41,2,10,6,7,0,87.1,12,1,0,0,0,0
I-1003291_1,42,2,10,6,7,0,87.1,12,1,0,0,0,0
I-1003276_1,25,1,3,6,0,0,92.5,7.5,0,0,0,0,0
I-1003267_1,63,2,8,6,0,0,92.1,7.9,0,0,0,0,0
I-1003257_1,58,1,6,0,0,0,62.7,22.5,13.7,0,0,1,0
I-1003257_1,59,1,6,0,0,0,62.7,22.5,13.7,0,0,1,0
I-1003214_1,76,1,9,9,10,0,39.1,59.6,0.1,0,0,1.3,0
I-1003214_1,77,1,9,9,10,0,39.1,59.6,0.1,0,0,1.3,0
