INDIVIDUAL_ID,STREAM_LABEL,AVG_DURATION_SEC
I-5007333_1,BBC2 Scotland,6365.545454545455
I-5007333_1,BBC4 TV - TV,838
I-5007375_1,BBC1 Yorkshire and Lincolnshire,7237.7
I-5007375_1,BBC2 England,1647.375
I-5007375_1,BBC4 TV - TV,1437.5
I-5007385_1,BBC1 London,7118.090909090909
I-5007385_1,BBC2 England,5808.9
I-5007385_1,BBC4 TV - TV,3376.1666666666665
I-5007385_1,CBBC - TV,598
I-5007385_1,CBeebies - TV,30757
I-5007394_1,BBC1 Midlands East,836.8
I-5007394_1,BBC2 England,118
I-5007394_1,CBBC - TV,179
I-5007394_1,CBeebies - TV,88.5
I-5007404_1,BBC News - TV,88.5
I-5007404_1,BBC Parliament - TV,6596
I-5007404_1,BBC1 Midlands West,6657.5
I-5007404_1,BBC2 England,4104.5
I-5007452_1,BBC Parliament - TV,237
I-5007452_1,BBC1 Yorkshire and Lincolnshire,4407.714285714285
I-5007452_1,BBC2 England,225.8
I-5007473_1,BBC Alba - TV,177
I-5007473_1,BBC News - TV,88.5
I-5007473_1,BBC1 North West,20695.75
I-5007473_1,BBC2 England,6319.75
I-5007473_1,BBC4 TV - TV,2528.3333333333335
I-5007498_1,BBC News - TV,1738
I-5007498_1,BBC1 Midlands West,29150.1
I-5007498_1,BBC2 England,2908.5
I-5007525_1,BBC News - TV,685.6666666666666
I-5007525_1,BBC Parliament - TV,328
I-5007525_1,BBC1 East of England,1129.2222222222222
I-5007525_1,BBC2 England,59
I-5007605_1,BBC News - TV,1895.6666666666667
I-5007605_1,BBC Parliament - TV,419
I-5007605_1,BBC1 East of England,5175.5
I-5007605_1,BBC2 England,417
I-5007605_1,BBC4 TV - TV,118
I-5007605_1,CBeebies - TV,538
I-5007707_1,BBC1 Midlands West,7142.916666666667
I-5007707_1,BBC2 England,978
I-5007711_1,BBC News - TV,1435
I-5007711_1,BBC1 Yorkshire and Lincolnshire,15585
I-5007711_1,BBC2 England,8464.166666666666
I-5007711_1,BBC4 TV - TV,3272.6
I-5007711_1,CBBC - TV,3686
I-5007711_1,CBeebies - TV,5177.4
I-5007748_1,BBC1 South West,5576.5
I-5007748_1,BBC2 England,5218.714285714285
I-5007748_1,BBC4 TV - TV,419
I-5007874_1,BBC News - TV,1379
I-5007874_1,BBC1 South,9857.75
I-5007874_1,BBC2 England,2605.75
I-5007900_1,BBC1 Midlands West,2845.25
I-5007931_1,BBC News - TV,59
I-5007931_1,BBC1 South West,387.25
I-5007944_1,BBC1 London,6747.909090909091
I-5007944_1,BBC2 England,1438.5
I-5007944_1,CBeebies - TV,1447.2727272727273
I-5007959_1,BBC News - TV,419
I-5007959_1,BBC1 Scotland,1213.888888888889
I-5007959_1,BBC2 Scotland,718
I-5007959_1,BBC4 TV - TV,238
I-5007959_1,CBBC - TV,59
I-5008046_1,BBC1 Yorkshire and Lincolnshire,1804.1818181818182
I-5008046_1,BBC2 England,3716.6666666666665
I-5008046_1,BBC4 TV - TV,178
I-5008055_1,BBC1 London,6112
I-5008063_1,BBC1 East of England,10914.285714285714
I-5008063_1,BBC2 England,2286.8
I-5008063_1,BBC4 TV - TV,518.3333333333334
I-5008063_1,CBBC - TV,3235.3333333333335
I-5008115_1,BBC Parliament - TV,478
I-5008115_1,BBC1 Midlands West,2844
I-5008115_1,BBC2 England,538
I-5008127_1,BBC1 Midlands West,4634
I-5008127_1,BBC2 England,1423
I-5008127_1,BBC4 TV - TV,59
I-5008127_1,CBeebies - TV,59
I-5008177_1,BBC News - TV,1678
I-5008177_1,BBC1 London,12489
I-5008177_1,BBC2 England,4165.5
I-5008177_1,BBC4 TV - TV,2548.5
I-5008177_1,CBBC - TV,1956.8333333333333
I-5008177_1,CBeebies - TV,1586.3333333333333
I-5008205_1,BBC News - TV,12789.09090909091
I-5008205_1,BBC1 Midlands East,21848.363636363636
I-5008205_1,BBC2 England,3419.875
I-5008205_1,BBC4 TV - TV,597.3333333333334
I-5008273_1,BBC News - TV,858
I-5008273_1,BBC Parliament - TV,238.5
I-5008273_1,BBC1 Midlands West,4555
I-5008273_1,BBC2 England,554.5714285714286
I-5008273_1,CBeebies - TV,59
I-5008306_1,BBC News - TV,148.5
I-5008306_1,BBC1 Midlands East,8485
I-5008306_1,BBC2 England,4749.333333333333
I-5008359_1,BBC News - TV,4537.166666666667
I-5008359_1,BBC Parliament - TV,9260.857142857143
I-5008359_1,BBC1 Yorkshire and Lincolnshire,43519.916666666664
I-5008359_1,BBC2 England,7998
I-5008359_1,BBC4 TV - TV,2667.75
I-5008480_1,BBC News - TV,1352.6
I-5008480_1,BBC1 Scotland,16936.666666666668
I-5008480_1,BBC2 Scotland,106.2
I-5008480_1,BBC4 TV - TV,1555.5
I-5008480_1,CBeebies - TV,178.33333333333334
I-5008495_1,BBC1 South,1454.4285714285713
I-5008495_1,BBC2 England,907.6666666666666
I-5008495_1,BBC4 TV - TV,1512
I-5008554_1,BBC2 Scotland,59
I-5008680_1,BBC1 North East and Cumbria,9532.90909090909
I-5008680_1,BBC2 England,2172.4285714285716
I-5008680_1,CBBC - TV,2691
I-5008680_1,CBeebies - TV,656
I-5008682_1,BBC News - TV,118
I-5008682_1,BBC1 North East and Cumbria,45977
I-5008682_1,BBC2 England,11386
I-5008682_1,BBC4 TV - TV,1737.5
I-5008686_1,BBC News - TV,298
I-5008686_1,BBC1 Yorkshire and Lincolnshire,15684.818181818182
I-5008686_1,BBC2 England,14833.818181818182
I-5008686_1,BBC4 TV - TV,6047.818181818182
I-5008686_1,CBBC - TV,536
I-5008753_1,BBC News - TV,1815.6666666666667
I-5008753_1,BBC Parliament - TV,1168.5
I-5008753_1,BBC1 Midlands West,8173.727272727273
I-5008753_1,BBC2 England,6297.444444444444
I-5008753_1,BBC4 TV - TV,1777.6666666666667
I-5008792_1,BBC News - TV,359
I-5008792_1,BBC1 London,1738.5
I-5008792_1,BBC2 England,1853.4
I-5008817_1,BBC News - TV,88.5
I-5008817_1,BBC1 Midlands West,15331.083333333334
I-5008817_1,BBC2 England,12176.333333333334
I-5008817_1,CBeebies - TV,988.6
I-5008835_1,BBC1 Scotland,20005.85714285714
I-5008835_1,BBC2 Scotland,8756.714285714286
I-5008835_1,CBBC - TV,177
I-5008835_1,CBeebies - TV,1076
I-5008841_1,BBC News - TV,574.4
I-5008841_1,BBC1 North West,12741.272727272728
I-5008841_1,BBC2 England,8668.818181818182
I-5008841_1,BBC4 TV - TV,1137.3333333333333
I-5008841_1,CBBC - TV,2578
I-5008841_1,CBeebies - TV,1978
I-5008950_1,BBC News - TV,59
I-5008950_1,BBC1 East of England,2733.181818181818
I-5008950_1,BBC2 England,3099.9166666666665
I-5008950_1,BBC4 TV - TV,1754.2857142857142
I-5008950_1,CBBC - TV,118
I-5008950_1,CBeebies - TV,3024.5
I-5008980_1,BBC News - TV,59
I-5008980_1,BBC1 South West,7785.375
I-5008980_1,BBC2 England,4135.666666666667
I-5009005_1,BBC1 South East,14747.111111111111
I-5009005_1,BBC2 England,1362.1666666666667
I-5009005_1,BBC4 TV - TV,118
I-5009056_1,BBC1 Midlands West,49397.75
I-5009056_1,BBC2 England,17334.416666666668
I-5009056_1,BBC4 TV - TV,2418.3333333333335
I-5009089_1,BBC News - TV,1333.7142857142858
I-5009089_1,BBC Parliament - TV,178
I-5009089_1,BBC1 North West,17928.416666666668
I-5009089_1,BBC2 England,3101.7
I-5009089_1,BBC4 TV - TV,327
I-5009097_1,BBC1 Midlands West,4214.666666666667
I-5009097_1,BBC4 TV - TV,118
I-5009120_1,BBC1 Yorkshire and Lincolnshire,9105.666666666666
I-5009120_1,BBC2 England,5664.1
I-5009120_1,BBC4 TV - TV,2417.8333333333335
I-5009120_1,CBBC - TV,9120.9
I-5009264_1,BBC News - TV,1227
I-5009264_1,BBC1 London,41212.5
I-5009264_1,BBC2 England,9539.75
I-5009264_1,BBC4 TV - TV,277.8333333333333
I-5009272_1,BBC1 London,59
I-5009281_1,BBC1 South East,6589
I-5009281_1,BBC2 England,1255
I-5009310_1,BBC News - TV,299
I-5009310_1,BBC1 South,4198
I-5009310_1,BBC2 England,1406
I-5009310_1,BBC4 TV - TV,298.5
I-5009378_1,BBC News - TV,3091.4285714285716
I-5009378_1,BBC Parliament - TV,295
I-5009378_1,BBC1 East of England,43536
I-5009378_1,BBC2 England,12926
I-5009378_1,BBC4 TV - TV,1483.25
I-5009382_1,BBC1 West,28021.454545454544
I-5009382_1,BBC2 England,5259.090909090909
I-5009382_1,BBC4 TV - TV,1960
I-5009438_1,BBC1 East of England,1277.6666666666667
I-5009438_1,BBC2 England,1076
I-5009478_1,BBC1 Midlands West,1797
I-5009478_1,BBC2 England,59
I-5009478_1,BBC4 TV - TV,118
I-5009478_1,CBBC - TV,118
I-5009478_1,CBeebies - TV,658
I-5009512_1,BBC News - TV,865
I-5009512_1,BBC1 London,824.6
I-5009512_1,BBC2 England,417.5
I-5009512_1,BBC4 TV - TV,896
I-5009630_1,BBC News - TV,2861
I-5009630_1,BBC Parliament - TV,18542.777777777777
I-5009630_1,BBC1 London,6566.090909090909
I-5009630_1,BBC2 England,7109.272727272727
I-5009630_1,BBC4 TV - TV,3073
I-5009650_1,BBC1 West,147.5
I-5009650_1,BBC2 England,59
I-5009650_1,BBC4 TV - TV,149
I-5009683_1,BBC1 London,177.5
I-5009706_1,BBC News - TV,419
I-5009706_1,BBC1 London,10849.75
I-5009706_1,BBC2 England,5882.714285714285
I-5009706_1,BBC4 TV - TV,688.5
I-5009711_1,BBC1 Scotland,8904.444444444445
I-5009711_1,BBC2 Scotland,3594.1666666666665
I-5009754_1,BBC1 North West,6225
I-5009754_1,BBC2 England,2136.3333333333335
I-5009754_1,BBC4 TV - TV,687.5
I-5009781_1,BBC1 South,10697
I-5009781_1,BBC2 England,2541.5
I-5009781_1,BBC4 TV - TV,149
I-5009781_1,CBeebies - TV,7247
I-5009797_1,BBC News - TV,1048
I-5009797_1,BBC Parliament - TV,718.3333333333334
I-5009797_1,BBC1 North West,13726.636363636364
I-5009797_1,BBC2 England,6791.25
I-5009797_1,BBC4 TV - TV,118
I-5009797_1,CBeebies - TV,3173.5
I-5009827_1,BBC News - TV,7973.333333333333
I-5009827_1,BBC Parliament - TV,418
I-5009827_1,BBC1 London,47958.71428571428
I-5009827_1,BBC2 England,16375.714285714286
I-5009843_1,BBC News - TV,318
I-5009843_1,BBC1 London,27343.11111111111
I-5009843_1,BBC2 England,382
I-5009855_1,BBC1 East of England,30041.3
I-5009855_1,BBC2 England,4228.888888888889
I-5009855_1,BBC4 TV - TV,2578
I-5009865_1,BBC News - TV,178
I-5009865_1,BBC Parliament - TV,2038
I-5009865_1,BBC1 North West,5045.333333333333
I-5009865_1,BBC2 England,656
I-5009868_1,BBC1 North West,20526.272727272728
I-5009868_1,BBC2 England,2226
I-5009868_1,BBC4 TV - TV,2376.5
I-5009887_1,BBC1 London,238
I-5009900_1,BBC1 London,12143.875
I-5009900_1,BBC2 England,3777.5
I-5009900_1,CBBC - TV,59
I-5009910_1,BBC1 London,1798.5
I-5009910_1,BBC2 England,1675
I-5009910_1,CBBC - TV,776
I-5009913_1,BBC1 East of England,927
I-5009913_1,BBC2 England,118
I-5009982_1,BBC News - TV,1978
I-5009982_1,BBC1 London,7019.8
I-5009982_1,BBC2 England,4569
I-5009982_1,BBC4 TV - TV,478.5
I-5009983_1,BBC1 South,11204.4
I-5009983_1,BBC2 England,7187.666666666667
I-5009983_1,BBC4 TV - TV,5065.142857142857
I-5010041_1,BBC1 Midlands West,7629.666666666667
I-5010041_1,BBC2 England,4151.25
I-5010041_1,BBC4 TV - TV,1558
I-5010041_1,CBBC - TV,5398
I-5010041_1,CBeebies - TV,7992.666666666667
I-5010176_1,BBC1 London,717
I-5010176_1,BBC4 TV - TV,238
I-5010224_1,BBC News - TV,1259
I-5010224_1,BBC1 North East and Cumbria,5954.333333333333
I-5010224_1,BBC2 England,1067.3333333333333
I-5010224_1,BBC4 TV - TV,1198
I-5010263_1,BBC News - TV,59
I-5010263_1,BBC Parliament - TV,238
I-5010263_1,BBC1 London,2941.9
I-5010263_1,BBC4 TV - TV,59
I-5010263_1,CBBC - TV,4069
I-5010263_1,CBeebies - TV,1358.5
I-5010310_1,BBC News - TV,1017
I-5010310_1,BBC1 London,17439.333333333332
I-5010310_1,BBC2 England,4039.5
I-5010310_1,CBeebies - TV,719
I-5010377_1,BBC1 South,6395
I-5010377_1,BBC2 England,4929.5
I-5010377_1,BBC4 TV - TV,3478
I-5010386_1,BBC1 Midlands West,3575.8333333333335
I-5010386_1,BBC2 England,913.5
I-5010386_1,BBC4 TV - TV,119
I-5010386_1,CBeebies - TV,1138
I-5010400_1,BBC News - TV,178
I-5010400_1,BBC1 London,14570.09090909091
I-5010400_1,BBC2 England,1530
I-5010403_1,BBC News - TV,4897.75
I-5010403_1,BBC1 Scotland,26248.909090909092
I-5010403_1,BBC2 Scotland,13831.272727272728
I-5010403_1,BBC4 TV - TV,2226.3636363636365
I-5010403_1,CBBC - TV,1123.5
I-5010403_1,CBeebies - TV,4257.3
I-5010423_1,BBC News - TV,118
I-5010423_1,BBC1 North East and Cumbria,37162.3
I-5010423_1,BBC2 England,1819
I-5010423_1,BBC4 TV - TV,12059
I-5010430_1,BBC News - TV,598
I-5010430_1,BBC1 North East and Cumbria,2381.6363636363635
I-5010430_1,BBC2 England,3154.5
I-5010432_1,BBC1 Midlands East,288.3333333333333
I-5010432_1,BBC2 England,59
I-5010432_1,BBC4 TV - TV,58
I-5010498_1,BBC Alba - TV,118
I-5010498_1,BBC1 South,5515.7
I-5010498_1,BBC2 England,5039.444444444444
I-5010498_1,BBC4 TV - TV,238
I-5010531_1,BBC1 Midlands East,3845.3333333333335
I-5010531_1,BBC2 England,1285.5
I-5010531_1,BBC4 TV - TV,178
I-5010531_1,CBeebies - TV,969.75
I-5010546_1,BBC1 Yorkshire and Lincolnshire,1645
I-5010601_1,BBC1 West,445.5
I-5010601_1,BBC2 England,777
I-5010601_1,BBC4 TV - TV,59
I-5010606_1,BBC News - TV,719
I-5010606_1,BBC1 London,3359.875
I-5010606_1,BBC2 England,5038.285714285715
I-5010606_1,BBC4 TV - TV,358
I-5010606_1,CBBC - TV,1748.4
I-5010606_1,CBeebies - TV,3549.625
I-5010614_1,BBC News - TV,1242.5
I-5010614_1,BBC1 Ulster,8382.4
I-5010614_1,BBC2 Northern Ireland,5118.444444444444
I-5010614_1,BBC4 TV - TV,118
I-5010629_1,BBC1 Yorkshire and Lincolnshire,9881.6
I-5010629_1,BBC2 England,2824.2
I-5010629_1,CBeebies - TV,986.25
I-5010637_1,BBC1 West,30810.666666666668
I-5010637_1,BBC2 England,4003
I-5010637_1,BBC4 TV - TV,3157.6666666666665
I-5010643_1,BBC1 Scotland,5372.833333333333
I-5010643_1,BBC2 Scotland,4616.571428571428
I-5010643_1,BBC4 TV - TV,2433.6
I-5010657_1,BBC News - TV,149
I-5010657_1,BBC1 Yorkshire and Lincolnshire,6989
I-5010657_1,BBC2 England,3493.4444444444443
I-5010657_1,BBC4 TV - TV,416.5
I-5010657_1,CBBC - TV,59
I-5010690_1,BBC News - TV,178
I-5010690_1,BBC1 London,3992.818181818182
I-5010690_1,BBC2 England,2092.5
I-5010707_1,BBC News - TV,771.5
I-5010707_1,BBC Parliament - TV,118
I-5010707_1,BBC1 London,11695.09090909091
I-5010707_1,BBC2 England,2281.5555555555557
I-5010707_1,BBC4 TV - TV,597.5
I-5010737_1,BBC News - TV,388
I-5010737_1,BBC Parliament - TV,178
I-5010737_1,BBC1 London,2227.125
I-5010737_1,BBC2 England,3200.5714285714284
I-5010737_1,BBC4 TV - TV,118
I-5010737_1,CBBC - TV,1498
I-5010739_1,BBC News - TV,1078
I-5010739_1,BBC1 East of England,22933.8
I-5010739_1,BBC2 England,5451.3
I-5010739_1,BBC4 TV - TV,1040.2
I-5010779_1,BBC1 Yorkshire and Lincolnshire,26108
I-5010779_1,BBC2 England,598.5
I-5010779_1,CBeebies - TV,59
I-5010782_1,BBC News - TV,869
I-5010782_1,BBC Parliament - TV,239
I-5010782_1,BBC1 North West,33204.166666666664
I-5010782_1,BBC2 England,3965.1666666666665
I-5010804_1,BBC1 South,20104.090909090908
I-5010804_1,BBC2 England,7842.090909090909
I-5010804_1,BBC4 TV - TV,5661
I-5010824_1,BBC News - TV,760.8571428571429
I-5010824_1,BBC1 South,10321.09090909091
I-5010824_1,BBC2 England,3235.5
I-5010824_1,BBC4 TV - TV,716
I-5010830_1,BBC1 Scotland,1608.2222222222222
I-5010830_1,BBC2 Scotland,1520.2
I-5010830_1,CBBC - TV,1315
I-5010850_1,BBC2 England,59
I-5010876_1,BBC Parliament - TV,418
I-5010876_1,BBC1 Yorkshire and Lincolnshire,373.75
I-5010876_1,BBC2 England,387.25
I-5010876_1,BBC4 TV - TV,535.3333333333334
I-5010974_1,BBC1 North East and Cumbria,4772.333333333333
I-5010974_1,BBC2 England,4057
I-5010974_1,BBC4 TV - TV,59
I-5010975_1,BBC Alba - TV,3599
I-5010975_1,BBC1 South East,12609
I-5010975_1,BBC2 England,1617
I-5010975_1,BBC4 TV - TV,1196
I-5010975_1,CBeebies - TV,539
I-5010993_1,BBC1 East of England,13378.09090909091
I-5010993_1,BBC2 England,3402.6
I-5010993_1,CBBC - TV,1314.75
I-5010993_1,CBeebies - TV,9212.454545454546
I-5011010_1,BBC News - TV,358.5
I-5011010_1,BBC1 North West,13311.90909090909
I-5011010_1,BBC2 England,1381.6
I-5011010_1,BBC4 TV - TV,1413.6
I-5011010_1,CBeebies - TV,118
I-5011013_1,BBC Alba - TV,776.5
I-5011013_1,BBC1 Scotland,3230.1666666666665
I-5011013_1,BBC2 Scotland,1195.6666666666667
I-5011013_1,BBC4 TV - TV,2473.25
I-5011013_1,CBBC - TV,397.6666666666667
I-5011014_1,BBC1 London,12313.25
I-5011014_1,BBC2 England,3387.5
I-5011051_1,BBC News - TV,1720.2857142857142
I-5011051_1,BBC Parliament - TV,328
I-5011051_1,BBC1 Wales,27415.636363636364
I-5011051_1,BBC2 Wales,2480.8888888888887
I-5011051_1,BBC4 TV - TV,395.3333333333333
I-5011051_1,CBBC - TV,328.5
I-5011072_1,BBC News - TV,218.33333333333334
I-5011072_1,BBC Parliament - TV,239
I-5011072_1,BBC1 East of England,18875.272727272728
I-5011072_1,BBC2 England,5061
I-5011072_1,BBC4 TV - TV,934.625
I-5011072_1,CBBC - TV,1526
I-5011080_1,BBC News - TV,3872.3333333333335
I-5011080_1,BBC1 Midlands West,6123.272727272727
I-5011080_1,BBC2 England,2968.8571428571427
I-5011080_1,BBC4 TV - TV,872.6666666666666
I-5011126_1,BBC1 London,1556
I-5011126_1,BBC2 England,4195.5
I-5011153_1,BBC1 Midlands East,2541.5714285714284
I-5011153_1,BBC2 England,1306.1666666666667
I-5011153_1,BBC4 TV - TV,1746
I-5011174_1,BBC News - TV,238
I-5011174_1,BBC1 North West,3503.9
I-5011174_1,BBC2 England,6938.714285714285
I-5011174_1,BBC4 TV - TV,1796.6666666666667
I-5011199_1,BBC1 Yorkshire and Lincolnshire,222.75
I-5011199_1,BBC2 England,624.5
I-5011199_1,BBC4 TV - TV,118
I-5011233_1,BBC News - TV,12023.25
I-5011233_1,BBC1 Midlands West,39479.2
I-5011233_1,BBC2 England,12557
I-5011233_1,BBC4 TV - TV,118.33333333333333
I-5011248_1,BBC1 North East and Cumbria,31487.2
I-5011248_1,BBC2 England,6595.2
I-5011248_1,BBC4 TV - TV,655
I-5011281_1,BBC News - TV,2033
I-5011281_1,BBC1 South,14555.166666666666
I-5011281_1,BBC2 England,3383.75
I-5011281_1,BBC4 TV - TV,626.5
I-5011281_1,CBBC - TV,298
I-5011337_1,BBC1 North West,20888.2
I-5011337_1,BBC2 England,3098.75
I-5011337_1,BBC4 TV - TV,776
I-5011347_1,BBC1 London,2868.375
I-5011347_1,BBC2 England,3426.4
I-5011347_1,BBC4 TV - TV,6282
I-5011364_1,BBC News - TV,178
I-5011364_1,BBC1 Yorkshire and Lincolnshire,87254.6
I-5011364_1,BBC2 England,25356.8
I-5011389_1,BBC1 Midlands West,10046.25
I-5011389_1,BBC2 England,1753.3333333333333
I-5011399_1,BBC1 Scotland,33387.5
I-5011399_1,BBC2 Scotland,5394
I-5011399_1,BBC4 TV - TV,2458
I-5011413_1,BBC1 North West,358
I-5011413_1,BBC2 England,4854.5
I-5011444_1,BBC1 South,1218
I-5011444_1,BBC2 England,1015.3333333333334
I-5011469_1,BBC1 Midlands West,69621
I-5011469_1,BBC2 England,16669
I-5011470_1,BBC1 East of England,4694.111111111111
I-5011470_1,BBC2 England,3784.875
I-5011470_1,BBC4 TV - TV,4094.4
I-5011470_1,CBeebies - TV,476
I-5011484_1,BBC News - TV,753.6
I-5011484_1,BBC1 Midlands West,7868.181818181818
I-5011484_1,BBC2 England,1107.5
I-5011513_1,BBC News - TV,3432.25
I-5011513_1,BBC1 Midlands West,16460.083333333332
I-5011513_1,BBC2 England,4598.272727272727
I-5011513_1,BBC4 TV - TV,4110.571428571428
I-5011514_1,BBC1 East of England,43217.90909090909
I-5011514_1,BBC2 England,2958.2
I-5011514_1,BBC4 TV - TV,282.25
I-5011525_1,BBC News - TV,1617
I-5011525_1,BBC1 Midlands West,10423.583333333334
I-5011525_1,BBC2 England,1630.75
I-5011525_1,CBeebies - TV,11792.666666666666
I-5011554_1,BBC News - TV,3355.8888888888887
I-5011554_1,BBC1 Midlands West,26249.222222222223
I-5011554_1,BBC2 England,12535.666666666666
I-5011554_1,BBC4 TV - TV,1497.5
I-5011554_1,CBeebies - TV,3436.5
I-5011562_1,BBC News - TV,1556
I-5011562_1,BBC Parliament - TV,898
I-5011562_1,BBC1 South,18368
I-5011562_1,BBC2 England,2434.6666666666665
I-5011562_1,CBBC - TV,597.25
I-5011562_1,CBeebies - TV,177.33333333333334
I-5011573_1,BBC1 South East,8102.555555555556
I-5011573_1,BBC2 England,377
I-5011573_1,BBC4 TV - TV,1018
I-5011617_1,BBC1 London,3908.2
I-5011617_1,BBC2 England,118.5
I-5011617_1,BBC4 TV - TV,4138
I-5011617_1,CBBC - TV,1016.5
I-5011617_1,CBeebies - TV,27861.166666666668
I-5011644_1,BBC News - TV,3106.375
I-5011644_1,BBC Parliament - TV,1990.6
I-5011644_1,BBC1 London,12621.333333333334
I-5011644_1,BBC2 England,4494.444444444444
I-5011644_1,BBC4 TV - TV,2171.875
I-5011860_1,BBC News - TV,239
I-5011860_1,BBC1 London,6016.5
I-5011860_1,BBC2 England,59
I-5011860_1,CBeebies - TV,1314
I-5011864_1,BBC1 North East and Cumbria,10644
I-5011864_1,BBC2 England,118
I-5011895_1,BBC1 East of England,10800.333333333334
I-5011895_1,BBC2 England,3834
I-5011895_1,BBC4 TV - TV,118
I-5011929_1,BBC Alba - TV,539
I-5011929_1,BBC News - TV,238
I-5011929_1,BBC1 Ulster,24719.454545454544
I-5011929_1,BBC2 Northern Ireland,2982.8
I-5011929_1,BBC4 TV - TV,1468.25
I-5011929_1,CBeebies - TV,917.3333333333334
I-5011950_1,BBC1 North West,27926.75
I-5011950_1,BBC2 England,9975
I-5011950_1,BBC4 TV - TV,118
I-5011963_1,BBC1 Midlands West,8737
I-5011963_1,BBC2 England,5096
I-5011965_1,BBC1 Midlands West,21337.714285714286
I-5011965_1,BBC2 England,8673.857142857143
I-5011965_1,BBC4 TV - TV,1343.5
I-5011965_1,CBeebies - TV,1796
I-5012051_1,BBC1 London,11244
I-5012051_1,BBC2 England,2143.222222222222
I-5012051_1,CBBC - TV,1977
I-5012070_1,BBC News - TV,4914.8
I-5012070_1,BBC1 East of England,4583.3
I-5012070_1,BBC2 England,716.8
I-5012070_1,BBC4 TV - TV,118
I-5012079_1,BBC News - TV,3833.6666666666665
I-5012079_1,BBC Parliament - TV,377.6666666666667
I-5012079_1,BBC1 Midlands West,3865.875
I-5012079_1,BBC2 England,1527.5
I-5012079_1,BBC4 TV - TV,539
I-5012153_1,BBC1 South East,1588
I-5012153_1,BBC2 England,3956
I-5012171_1,BBC News - TV,2382.625
I-5012171_1,BBC1 West,18600.909090909092
I-5012171_1,BBC2 England,6641.454545454545
I-5012171_1,BBC4 TV - TV,1078
I-5012185_1,BBC1 Midlands East,297
I-5012185_1,BBC2 England,659
I-5012190_1,BBC News - TV,616.3333333333334
I-5012190_1,BBC1 London,12888.916666666666
I-5012190_1,BBC2 England,4772.416666666667
I-5012190_1,BBC4 TV - TV,448.25
I-5012226_1,BBC1 London,10788.2
I-5012226_1,BBC2 England,2315.8888888888887
I-5012226_1,BBC4 TV - TV,1695
I-5012226_1,CBBC - TV,1198.5
I-5012226_1,CBeebies - TV,7680.9
I-5012281_1,BBC News - TV,598
I-5012281_1,BBC1 London,2169.25
I-5012325_1,BBC News - TV,7988.3
I-5012325_1,BBC Parliament - TV,1107.5
I-5012325_1,BBC1 Scotland,158460
I-5012325_1,BBC2 Scotland,22837.583333333332
I-5012325_1,BBC4 TV - TV,2016.3333333333333
I-5012325_1,CBeebies - TV,596
I-5012443_1,BBC1 North East and Cumbria,5003
I-5012443_1,BBC2 England,1198
I-5012477_1,BBC News - TV,718.5
I-5012477_1,BBC1 East of England,17666.916666666668
I-5012477_1,BBC2 England,6192.2
I-5012477_1,BBC4 TV - TV,419
I-5012477_1,CBBC - TV,1065.2
I-5012477_1,CBeebies - TV,3286
I-5012549_1,BBC1 West,3530.375
I-5012549_1,BBC2 England,1287.75
I-5012549_1,BBC4 TV - TV,787.8571428571429
I-5012581_1,BBC1 Midlands East,6837
I-5012597_1,BBC1 West,18903.6
I-5012597_1,BBC2 England,5640.888888888889
I-5012597_1,BBC4 TV - TV,4916.166666666667
I-5012597_1,CBeebies - TV,59
I-5012603_1,BBC News - TV,5682.25
I-5012603_1,BBC1 South East,53989
I-5012603_1,BBC2 England,7501.166666666667
I-5012603_1,BBC4 TV - TV,3736
I-5012603_1,CBBC - TV,926.5
I-5012603_1,CBeebies - TV,538.5
I-5012609_1,BBC1 Midlands West,8046.4
I-5012609_1,BBC2 England,1102.2857142857142
I-5012609_1,BBC4 TV - TV,178
I-5012617_1,BBC1 South West,1160
I-5012617_1,BBC2 England,583.6666666666666
I-5012617_1,BBC4 TV - TV,555.2857142857143
I-5012617_1,CBeebies - TV,3841.2
I-5012629_1,BBC News - TV,6861.375
I-5012629_1,BBC Parliament - TV,278.3333333333333
I-5012629_1,BBC1 Midlands East,3165.5714285714284
I-5012629_1,BBC2 England,1796.3333333333333
I-5012629_1,CBBC - TV,599
I-5012645_1,BBC News - TV,4521.363636363636
I-5012645_1,BBC Parliament - TV,206.5
I-5012645_1,BBC1 Yorkshire and Lincolnshire,39261.75
I-5012645_1,BBC2 England,10494.583333333334
I-5012645_1,BBC4 TV - TV,705.4
I-5012651_1,BBC1 South East,8164.25
I-5012651_1,BBC2 England,3815.3333333333335
I-5012659_1,BBC News - TV,4918.5
I-5012659_1,BBC1 East of England,15492.416666666666
