INDIVIDUAl_ID,WEEK,STREAM_LABEL,SUM_DURATION_SEC
I-1000887_1,7,BBC2 England,1127
I-1000887_1,8,BBC Tees,2039
I-1000887_1,8,BBC1 North East and Cumbria,31757
I-1000887_1,8,BBC2 England,1197
I-1000887_1,9,BBC1 North East and Cumbria,30606
I-1000887_1,10,BBC1 North East and Cumbria,16456
I-1000887_1,10,BBC2 England,4975
I-1000887_1,11,BBC1 North East and Cumbria,21016
I-1000887_1,12,BBC1 North East and Cumbria,21853
I-1000887_1,12,BBC2 England,4615
I-1000897_1,1,BBC1 Yorkshire and Lincolnshire,10054
I-1000897_1,1,BBC2 England,59
I-1000897_1,2,BBC News - TV,2036
I-1000897_1,2,BBC1 Yorkshire and Lincolnshire,22462
I-1000897_1,2,BBC2 England,1011
I-1000897_1,6,BBC1 Yorkshire and Lincolnshire,24441
I-1000897_1,6,BBC2 England,2937
I-1000897_1,7,BBC News - TV,178
I-1000897_1,7,BBC1 Yorkshire and Lincolnshire,10479
I-1000897_1,7,BBC2 England,354
I-1000897_1,11,BBC1 Yorkshire and Lincolnshire,4846
I-1000897_1,11,BBC2 England,238
I-1000897_1,12,BBC1 Yorkshire and Lincolnshire,15281
I-1000897_1,12,BBC2 England,837
I-1000944_1,1,BBC News - TV,1558
I-1000944_1,1,BBC1 Scotland,174216
I-1000944_1,1,BBC2 Scotland,34310
I-1000944_1,2,BBC1 Scotland,180575
I-1000944_1,2,BBC2 Scotland,21950
I-1000944_1,2,BBC4 TV - TV,25795
I-1000944_1,3,BBC1 Scotland,212779
I-1000944_1,3,BBC2 Scotland,33472
I-1000944_1,3,BBC4 TV - TV,13558
I-1000944_1,4,BBC1 Scotland,208286
I-1000944_1,4,BBC2 Scotland,12953
I-1000944_1,4,BBC4 TV - TV,19255
I-1000944_1,5,BBC Alba - TV,6298
I-1000944_1,5,BBC1 Scotland,177980
I-1000944_1,5,BBC2 Scotland,8875
I-1000944_1,5,BBC4 TV - TV,3718
I-1001002_1,1,BBC1 Yorkshire and Lincolnshire,298
I-1001002_1,1,BBC2 England,2095
I-1001002_1,2,BBC1 Yorkshire and Lincolnshire,9413
I-1001002_1,2,BBC2 England,419
I-1001002_1,3,BBC2 England,1016
I-1001024_1,1,BBC News - TV,4118
I-1001024_1,1,BBC1 Wales,8207
I-1001024_1,1,BBC2 Wales,777
I-1001024_1,1,BBC4 TV - TV,59
I-1001024_1,2,BBC News - TV,1965
I-1001024_1,2,BBC1 Wales,1188
I-1001024_1,2,BBC4 TV - TV,3718
I-1001024_1,3,BBC News - TV,2685
I-1001024_1,3,BBC1 Wales,1367
I-1001024_1,3,BBC2 Wales,357
I-1001024_1,3,BBC4 TV - TV,3657
I-1001024_1,4,BBC News - TV,1311
I-1001024_1,4,BBC1 Wales,953
I-1001024_1,4,BBC2 Wales,118
I-1001024_1,5,BBC News - TV,3050
I-1001024_1,5,BBC1 Wales,7789
I-1001024_1,5,BBC2 Wales,59
I-1001024_1,6,BBC News - TV,538
I-1001024_1,6,BBC1 Wales,4917
I-1001024_1,7,BBC News - TV,2267
I-1001024_1,8,BBC News - TV,1612
I-1001024_1,8,BBC1 Wales,13553
I-1001024_1,8,BBC2 Wales,236
I-1001024_1,9,BBC News - TV,2269
I-1001024_1,9,BBC1 Wales,1188
I-1001024_1,10,BBC News - TV,1191
I-1001024_1,10,BBC1 Wales,8458
I-1001024_1,11,BBC News - TV,894
I-1001024_1,11,BBC1 Wales,12045
I-1001024_1,11,BBC2 Wales,296
I-1001024_1,12,BBC News - TV,357
I-1001024_1,12,BBC1 Wales,177
I-1001035_1,3,BBC1 North West,8276
I-1001035_1,4,BBC1 North West,4799
I-1001035_1,4,BBC2 England,478
I-1001035_1,4,CBeebies - TV,479
I-1001035_1,5,BBC1 North West,8518
I-1001035_1,5,BBC2 England,1859
I-1001035_1,6,BBC1 North West,118
I-1001035_1,6,CBeebies - TV,659
I-1001035_1,9,BBC1 North West,25433
I-1001035_1,9,BBC2 England,9539
I-1001086_1,1,BBC1 North East and Cumbria,65585
I-1001086_1,1,BBC2 England,22007
I-1001086_1,2,BBC1 North East and Cumbria,37987
I-1001086_1,2,BBC2 England,14021
I-1001086_1,3,BBC1 North East and Cumbria,36371
I-1001086_1,3,BBC2 England,53281
I-1001086_1,4,BBC1 North East and Cumbria,65816
I-1001086_1,4,BBC2 England,6162
I-1001086_1,5,BBC1 North East and Cumbria,73633
I-1001086_1,5,BBC2 England,20673
I-1001086_1,6,BBC1 North East and Cumbria,69957
I-1001086_1,6,BBC2 England,7788
I-1001086_1,7,BBC1 North East and Cumbria,62281
I-1001086_1,7,BBC2 England,13728
I-1001086_1,8,BBC1 North East and Cumbria,71099
I-1001086_1,8,BBC2 England,1135
I-1001086_1,9,BBC1 North East and Cumbria,49283
I-1001086_1,9,BBC2 England,59895
I-1001086_1,9,BBC4 TV - TV,893
I-1001086_1,10,BBC1 North East and Cumbria,58693
I-1001086_1,10,BBC2 England,5147
I-1001086_1,11,BBC1 North East and Cumbria,68477
I-1001086_1,11,BBC2 England,7610
I-1001086_1,12,BBC1 North East and Cumbria,64273
I-1001086_1,12,BBC2 England,9168
I-1001113_1,9,BBC2 England,5754
I-1001113_1,10,BBC1 Midlands East,6778
I-1001113_1,10,BBC2 England,955
I-1001118_1,8,BBC1 East of England,48091
I-1001118_1,9,BBC1 East of England,18534
I-1001118_1,9,BBC2 England,59
I-1001118_1,10,BBC1 East of England,22729
I-1001118_1,10,BBC2 England,3778
I-1001118_1,10,BBC4 TV - TV,59
I-1001118_1,11,BBC News - TV,358
I-1001118_1,11,BBC Parliament - TV,118
I-1001118_1,11,BBC1 East of England,20745
I-1001118_1,11,BBC2 England,3718
I-1001118_1,12,BBC1 East of England,16971
I-1001118_1,12,BBC2 England,3838
I-1001147_1,1,BBC1 Yorkshire and Lincolnshire,26500
I-1001147_1,1,BBC2 England,59
I-1001147_1,2,BBC1 Yorkshire and Lincolnshire,17198
I-1001147_1,2,BBC2 England,298
I-1001147_1,3,BBC1 Yorkshire and Lincolnshire,9644
I-1001147_1,4,BBC1 Yorkshire and Lincolnshire,14022
I-1001147_1,4,BBC2 England,6892
I-1001147_1,5,BBC News - TV,59
I-1001147_1,5,BBC1 Yorkshire and Lincolnshire,7367
I-1001147_1,5,BBC2 England,118
I-1001147_1,6,BBC News - TV,1676
I-1001147_1,6,BBC1 Yorkshire and Lincolnshire,10420
I-1001147_1,6,BBC2 England,3233
I-1001147_1,7,BBC1 Yorkshire and Lincolnshire,15407
I-1001147_1,8,BBC News - TV,118
I-1001147_1,8,BBC1 Yorkshire and Lincolnshire,19177
I-1001147_1,8,BBC2 England,178
I-1001147_1,9,BBC1 Yorkshire and Lincolnshire,20261
I-1001147_1,10,BBC News - TV,178
I-1001147_1,10,BBC1 Yorkshire and Lincolnshire,13535
I-1001147_1,10,BBC2 England,178
I-1001147_1,11,BBC News - TV,778
I-1001147_1,11,BBC1 Yorkshire and Lincolnshire,20376
I-1001147_1,11,BBC2 England,1258
I-1001147_1,12,BBC News - TV,178
I-1001147_1,12,BBC1 Yorkshire and Lincolnshire,20739
I-1001147_1,12,BBC2 England,2874
I-1001172_1,1,BBC1 London,6232
I-1001172_1,1,BBC2 England,59
I-1001172_1,1,CBeebies - TV,22114
I-1001172_1,2,BBC1 London,6114
I-1001172_1,2,BBC2 England,537
I-1001172_1,2,CBeebies - TV,31648
I-1001172_1,3,BBC1 London,2215
I-1001172_1,3,BBC2 England,3597
I-1001172_1,3,CBeebies - TV,29310
I-1001172_1,4,BBC London 94.9FM,1379
I-1001172_1,4,BBC1 London,1557
I-1001172_1,4,BBC2 England,3056
I-1001172_1,4,CBBC - TV,358
I-1001172_1,4,CBeebies - TV,45257
I-1001172_1,5,BBC News - TV,838
I-1001172_1,5,BBC1 London,15164
I-1001172_1,5,BBC2 England,4552
I-1001172_1,5,CBBC - TV,118
I-1001172_1,5,CBeebies - TV,16537
I-1001172_1,6,BBC2 England,237
I-1001172_1,6,CBBC - TV,298
I-1001172_1,6,CBeebies - TV,30573
I-1001172_1,7,BBC2 England,118
I-1001172_1,7,CBBC - TV,1553
I-1001172_1,7,CBeebies - TV,20016
I-1001172_1,8,BBC1 London,6587
I-1001172_1,8,CBBC - TV,299
I-1001172_1,8,CBeebies - TV,10181
I-1001172_1,9,BBC London 94.9FM,2276
I-1001172_1,9,BBC1 London,3598
I-1001172_1,9,BBC2 England,897
I-1001172_1,9,CBBC - TV,478
I-1001172_1,9,CBeebies - TV,1730
I-1001172_1,10,CBBC - TV,957
I-1001172_1,10,CBeebies - TV,24818
I-1001172_1,12,CBBC - TV,59
I-1001172_1,12,CBeebies - TV,15451
I-1001186_1,1,BBC1 Yorkshire and Lincolnshire,656
I-1001186_1,1,BBC2 England,59
I-1001186_1,2,BBC1 Yorkshire and Lincolnshire,6833
I-1001186_1,3,BBC1 Yorkshire and Lincolnshire,7907
I-1001186_1,3,BBC2 England,539
I-1001186_1,4,BBC1 Yorkshire and Lincolnshire,9286
I-1001186_1,5,BBC1 Yorkshire and Lincolnshire,9596
I-1001186_1,7,BBC1 Yorkshire and Lincolnshire,6883
I-1001186_1,7,BBC2 England,2338
I-1001186_1,8,BBC1 Yorkshire and Lincolnshire,4310
I-1001186_1,8,BBC2 England,178
I-1001186_1,9,BBC1 Yorkshire and Lincolnshire,15825
I-1001186_1,9,BBC2 England,59
I-1001186_1,10,BBC1 Yorkshire and Lincolnshire,19725
I-1001186_1,10,BBC2 England,1255
I-1001186_1,12,BBC1 Yorkshire and Lincolnshire,17629
I-1001230_1,1,BBC1 Scotland,1136
I-1001230_1,1,BBC2 Scotland,2938
I-1001230_1,2,BBC1 Scotland,479
I-1001230_1,11,BBC1 Scotland,1857
I-1001230_1,11,BBC2 Scotland,237
I-1001313_1,2,BBC London 94.9FM,5275
I-1001313_1,3,BBC London 94.9FM,3835
I-1001313_1,5,BBC London 94.9FM,1738
I-1001313_1,5,BBC1 South,118
I-1001313_1,5,BBC2 England,1257
I-1001313_1,6,BBC London 94.9FM,1439
I-1001313_1,9,BBC London 94.9FM,1498
I-1001313_1,11,BBC London 94.9FM,3956
I-1001313_1,11,BBC1 South,2336
I-1001313_1,12,BBC London 94.9FM,6715
I-1001353_1,1,BBC1 Yorkshire and Lincolnshire,11631
I-1001353_1,1,BBC2 England,7378
I-1001353_1,2,BBC1 Yorkshire and Lincolnshire,9713
I-1001353_1,10,BBC1 Yorkshire and Lincolnshire,716
I-1001353_1,11,BBC1 Yorkshire and Lincolnshire,4551
I-1001353_1,12,BBC2 England,118
I-1001486_1,1,BBC News - TV,90819
I-1001486_1,1,BBC1 London,1677
I-1001486_1,1,BBC2 England,539
I-1001486_1,2,BBC News - TV,62498
I-1001486_1,2,BBC2 England,2396
I-1001486_1,3,BBC News - TV,102265
I-1001486_1,3,BBC1 London,7556
I-1001486_1,3,BBC2 England,18167
I-1001486_1,4,BBC News - TV,51036
I-1001486_1,4,BBC Parliament - TV,1439
I-1001486_1,4,BBC1 London,898
I-1001486_1,4,BBC2 England,1618
I-1001486_1,5,BBC News - TV,92555
I-1001486_1,5,BBC1 London,17094
I-1001486_1,6,BBC News - TV,78754
I-1001486_1,6,BBC1 London,5635
I-1001486_1,7,BBC News - TV,82113
I-1001486_1,7,BBC Parliament - TV,3478
I-1001486_1,7,BBC2 England,5692
I-1001486_1,7,BBC4 TV - TV,1076
I-1001486_1,9,BBC News - TV,38746
I-1001486_1,9,BBC2 England,7739
I-1001486_1,10,BBC News - TV,88589
I-1001486_1,10,BBC1 London,7671
I-1001486_1,10,BBC2 England,4496
I-1001571_1,1,BBC1 Yorkshire and Lincolnshire,104015
I-1001571_1,1,BBC2 England,13721
I-1001571_1,2,BBC1 Yorkshire and Lincolnshire,76415
I-1001571_1,2,BBC2 England,20449
I-1001571_1,3,BBC1 Yorkshire and Lincolnshire,98271
I-1001571_1,3,BBC2 England,5689
I-1001571_1,4,BBC1 Yorkshire and Lincolnshire,108448
I-1001571_1,4,BBC2 England,6649
I-1001571_1,5,BBC1 Yorkshire and Lincolnshire,90340
I-1001571_1,5,BBC2 England,15634
I-1001571_1,6,BBC News - TV,538
I-1001571_1,6,BBC1 Yorkshire and Lincolnshire,89312
I-1001571_1,6,BBC2 England,6042
I-1001571_1,7,BBC News - TV,59
I-1001571_1,7,BBC1 Yorkshire and Lincolnshire,96640
I-1001571_1,7,BBC2 England,20855
I-1001571_1,8,BBC1 Yorkshire and Lincolnshire,97531
I-1001571_1,8,BBC2 England,14376
I-1001571_1,9,BBC1 Yorkshire and Lincolnshire,113805
I-1001571_1,9,BBC2 England,30880
I-1001571_1,10,BBC News - TV,118
I-1001571_1,10,BBC1 Yorkshire and Lincolnshire,109717
I-1001571_1,10,BBC2 England,37058
I-1001571_1,11,BBC News - TV,358
I-1001571_1,11,BBC1 Yorkshire and Lincolnshire,89638
I-1001571_1,11,BBC2 England,28471
I-1001571_1,12,BBC News - TV,59
I-1001571_1,12,BBC1 Yorkshire and Lincolnshire,86505
I-1001571_1,12,BBC2 England,36210
I-1001589_1,1,BBC1 East of England,31189
I-1001589_1,2,BBC1 East of England,32805
I-1001589_1,2,BBC2 England,2759
I-1001589_1,3,BBC1 East of England,46485
I-1001589_1,3,BBC2 England,4377
I-1001589_1,4,BBC1 East of England,38389
I-1001589_1,4,BBC2 England,5335
I-1001589_1,5,BBC1 East of England,38444
I-1001589_1,5,BBC2 England,7376
I-1001589_1,6,BBC1 East of England,31237
I-1001589_1,7,BBC1 East of England,20151
I-1001589_1,7,BBC2 England,2398
I-1001589_1,8,BBC News - TV,239
I-1001589_1,8,BBC1 East of England,17689
I-1001589_1,8,BBC2 England,536
I-1001589_1,9,BBC News - TV,358
I-1001589_1,9,BBC1 East of England,24473
I-1001589_1,10,BBC1 East of England,32091
I-1001589_1,11,BBC1 East of England,29270
I-1001589_1,11,BBC2 England,119
I-1001589_1,12,BBC News - TV,59
I-1001589_1,12,BBC1 East of England,33881
I-1001595_1,1,BBC1 East of England,1859
I-1001595_1,1,BBC2 England,3897
I-1001595_1,6,BBC1 East of England,4375
I-1001595_1,8,BBC1 East of England,3177
I-1001686_1,1,BBC1 Yorkshire and Lincolnshire,4196
I-1001686_1,1,CBeebies - TV,179
I-1001686_1,2,BBC1 Yorkshire and Lincolnshire,9226
I-1001686_1,3,BBC1 Yorkshire and Lincolnshire,5690
I-1001686_1,4,BBC1 Yorkshire and Lincolnshire,2278
I-1001686_1,5,BBC1 Yorkshire and Lincolnshire,3531
I-1001686_1,6,BBC News - TV,59
I-1001686_1,6,BBC1 Yorkshire and Lincolnshire,2994
I-1001686_1,6,BBC2 England,2217
I-1001686_1,7,BBC News - TV,118
I-1001686_1,7,BBC1 Yorkshire and Lincolnshire,2394
I-1001686_1,8,BBC1 Yorkshire and Lincolnshire,6531
I-1001686_1,9,BBC1 Yorkshire and Lincolnshire,5092
I-1001686_1,11,BBC News - TV,298
I-1001686_1,11,BBC1 Yorkshire and Lincolnshire,476
I-1001686_1,11,BBC2 England,837
I-1001686_1,12,BBC1 Yorkshire and Lincolnshire,11390
I-1001691_1,2,BBC1 London,4433
I-1001691_1,2,BBC2 England,59
I-1001691_1,2,BBC4 TV - TV,118
I-1001691_1,3,BBC1 London,7548
I-1001691_1,3,BBC2 England,1617
I-1001691_1,3,BBC4 TV - TV,118
I-1001691_1,4,BBC1 London,118
I-1001691_1,4,BBC2 England,118
I-1001691_1,4,BBC4 TV - TV,838
I-1001691_1,5,BBC1 London,8566
I-1001691_1,5,BBC4 TV - TV,1914
I-1001691_1,6,BBC1 London,955
I-1001691_1,6,BBC2 England,1018
I-1001691_1,7,BBC News - TV,2998
I-1001691_1,7,BBC1 London,1313
I-1001691_1,7,BBC2 England,1078
I-1001691_1,8,BBC1 London,1199
I-1001691_1,8,BBC4 TV - TV,239
I-1001691_1,9,BBC1 London,1136
I-1001691_1,9,BBC2 England,478
I-1001691_1,10,BBC1 London,118
I-1001691_1,11,BBC1 London,356
I-1001722_1,1,BBC News - TV,3405
I-1001722_1,1,BBC1 North East and Cumbria,2692
I-1001722_1,1,BBC2 England,178
I-1001722_1,2,BBC News - TV,2259
I-1001722_1,2,BBC1 North East and Cumbria,13655
I-1001722_1,2,BBC2 England,6417
I-1001722_1,3,BBC News - TV,4362
I-1001722_1,3,BBC Parliament - TV,4197
I-1001722_1,3,BBC1 North East and Cumbria,4008
I-1001722_1,3,BBC2 England,5329
I-1001722_1,3,BBC4 TV - TV,656
I-1001722_1,4,BBC News - TV,3764
I-1001722_1,4,BBC1 North East and Cumbria,2215
I-1001722_1,4,BBC2 England,6282
I-1001722_1,5,BBC News - TV,19843
I-1001722_1,5,BBC Parliament - TV,8273
I-1001722_1,5,BBC1 North East and Cumbria,9533
I-1001722_1,5,BBC2 England,11389
I-1001722_1,6,BBC News - TV,59
I-1001722_1,6,BBC1 North East and Cumbria,41489
I-1001722_1,6,BBC2 England,5631
I-1001722_1,6,BBC4 TV - TV,3117
I-1001722_1,7,BBC1 North East and Cumbria,17197
I-1001722_1,7,BBC2 England,534
I-1001722_1,8,BBC Alba - TV,419
I-1001722_1,8,BBC News - TV,7495
I-1001722_1,8,BBC1 North East and Cumbria,4607
I-1001722_1,8,BBC2 England,9652
I-1001722_1,8,BBC4 TV - TV,2337
I-1001722_1,10,BBC News - TV,3775
I-1001722_1,10,BBC Parliament - TV,7435
I-1001722_1,10,BBC1 North East and Cumbria,5637
I-1001722_1,11,BBC News - TV,22764
I-1001722_1,11,BBC Parliament - TV,1794
I-1001722_1,11,BBC1 North East and Cumbria,8148
I-1001722_1,11,BBC2 England,4791
I-1001722_1,11,BBC4 TV - TV,59
I-1001722_1,12,BBC News - TV,6890
I-1001722_1,12,BBC1 North East and Cumbria,5986
I-1001722_1,12,BBC2 England,2036
I-1001722_1,12,BBC4 TV - TV,178
I-1001731_1,1,BBC1 North West,23197
I-1001731_1,1,BBC2 England,11207
I-1001731_1,2,BBC1 North West,9475
I-1001731_1,2,BBC2 England,9534
I-1001731_1,3,BBC1 North West,2273
I-1001731_1,3,BBC2 England,8630
I-1001731_1,4,BBC1 North West,2151
I-1001731_1,4,BBC2 England,11568
I-1001731_1,5,BBC1 North West,5752
I-1001731_1,5,BBC2 England,11328
I-1001731_1,6,BBC1 North West,3355
I-1001731_1,6,BBC2 England,3057
I-1001731_1,7,BBC1 North West,5208
I-1001731_1,8,BBC1 North West,25188
I-1001731_1,8,BBC2 England,3117
I-1001731_1,9,BBC1 North West,14274
I-1001731_1,9,BBC2 England,7912
I-1001731_1,10,BBC1 North West,21174
I-1001731_1,10,BBC2 England,2873
I-1001731_1,11,BBC News - TV,177
I-1001731_1,11,BBC1 North West,19844
I-1001731_1,11,BBC2 England,10414
I-1001731_1,12,BBC1 North West,3354
I-1001731_1,12,BBC2 England,19251
I-1001751_1,1,BBC Alba - TV,118
I-1001751_1,1,BBC1 Scotland,11690
I-1001751_1,1,BBC2 Scotland,26082
I-1001751_1,2,BBC1 Scotland,18224
I-1001751_1,2,BBC2 Scotland,297
I-1001751_1,3,BBC News - TV,1439
I-1001751_1,3,BBC Parliament - TV,1199
I-1001751_1,3,BBC1 Scotland,31051
I-1001751_1,3,BBC2 Scotland,536
I-1001751_1,4,BBC1 Scotland,20025
I-1001751_1,5,BBC1 Scotland,17387
I-1001751_1,5,BBC2 Scotland,957
I-1001751_1,6,BBC1 Scotland,6417
I-1001751_1,7,BBC1 Scotland,2216
I-1001769_1,5,BBC2 Scotland,59
I-1001769_1,11,BBC1 Scotland,59
I-1001784_1,1,BBC1 East of England,357
I-1001784_1,1,BBC2 England,1977
I-1001828_1,1,BBC1 East of England,3779
I-1001828_1,5,BBC1 East of England,1915
I-1001828_1,8,BBC1 East of England,1977
I-1001828_1,9,BBC1 East of England,1976
I-1001828_1,10,BBC1 East of England,2099
I-1001828_1,11,BBC1 East of England,6117
I-1001828_1,11,BBC2 England,118
I-1001871_1,1,BBC1 London,539
I-1001871_1,1,BBC2 England,539
I-1001871_1,2,BBC Essex,1439
I-1001881_1,1,BBC1 North West,1138
I-1001881_1,1,BBC2 England,4017
I-1001881_1,1,CBeebies - TV,1016
I-1001881_1,2,BBC1 North West,1436
I-1001881_1,2,BBC2 England,118
I-1001881_1,3,BBC1 North West,4979
I-1001881_1,3,CBeebies - TV,957
I-1001881_1,4,BBC1 North West,5517
I-1001881_1,4,CBeebies - TV,238
I-1001881_1,5,BBC1 North West,59
I-1001881_1,5,BBC2 England,599
I-1001881_1,5,CBeebies - TV,5324
I-1001881_1,6,BBC1 North West,777
I-1001881_1,6,BBC2 England,4978
I-1001881_1,6,BBC4 TV - TV,3658
I-1001881_1,6,CBeebies - TV,7250
I-1001881_1,7,BBC1 North West,6773
I-1001881_1,7,BBC2 England,3177
I-1001881_1,7,CBBC - TV,118
I-1001881_1,7,CBeebies - TV,2874
I-1001881_1,8,BBC1 North West,11814
I-1001881_1,8,BBC2 England,358
I-1001881_1,8,CBBC - TV,898
I-1001881_1,8,CBeebies - TV,1191
I-1001881_1,9,BBC1 North West,11212
I-1001881_1,9,BBC2 England,3538
I-1001881_1,9,CBeebies - TV,2931
I-1001881_1,10,BBC1 North West,2215
I-1001881_1,10,CBeebies - TV,1317
I-1001881_1,11,BBC1 North West,8270
I-1001881_1,11,CBeebies - TV,8743
I-1001881_1,12,BBC1 North West,6356
I-1001881_1,12,BBC2 England,238
I-1001881_1,12,CBeebies - TV,1798
I-1001913_1,1,BBC1 Yorkshire and Lincolnshire,118
I-1001913_1,2,BBC1 Yorkshire and Lincolnshire,1850
I-1001913_1,4,BBC1 Yorkshire and Lincolnshire,838
I-1001913_1,4,BBC2 England,238
I-1001913_1,8,BBC1 Yorkshire and Lincolnshire,3717
I-1001913_1,8,BBC2 England,118
I-1001913_1,9,BBC1 Yorkshire and Lincolnshire,1498
I-1001913_1,10,BBC1 Yorkshire and Lincolnshire,19547
I-1001913_1,11,BBC2 England,238
I-1001913_1,12,BBC1 Yorkshire and Lincolnshire,2996
I-1001913_1,12,CBeebies - TV,59
I-1002000_1,1,BBC1 Scotland,24636
I-1002000_1,1,BBC2 Scotland,8212
I-1002000_1,2,BBC1 Scotland,9464
I-1002000_1,2,BBC2 Scotland,598
I-1002000_1,3,BBC1 Scotland,8864
I-1002000_1,4,BBC Alba - TV,178
I-1002000_1,4,BBC1 Scotland,9640
I-1002000_1,4,BBC2 Scotland,3238
I-1002000_1,4,CBeebies - TV,59
I-1002000_1,5,BBC1 Scotland,17028
I-1002000_1,5,BBC2 Scotland,659
I-1002000_1,6,BBC1 Scotland,6645
I-1002000_1,6,BBC2 Scotland,1496
I-1002000_1,6,CBeebies - TV,1438
I-1002000_1,7,BBC1 Scotland,10787
I-1002000_1,7,CBeebies - TV,479
I-1002000_1,8,BBC1 Scotland,8206
I-1002000_1,8,BBC2 Scotland,4794
I-1002000_1,8,CBeebies - TV,299
I-1002000_1,9,BBC1 Scotland,10118
I-1002000_1,9,CBeebies - TV,118
I-1002000_1,10,BBC1 Scotland,15396
I-1002000_1,10,BBC2 Scotland,1077
I-1002000_1,10,CBeebies - TV,1316
I-1002000_1,11,BBC1 Scotland,1611
I-1002000_1,12,BBC1 Scotland,1914
I-1002000_1,12,CBeebies - TV,598
I-1002030_1,8,BBC News - TV,238
I-1002030_1,8,BBC1 Midlands West,1136
I-1002030_1,8,BBC2 England,299
I-1002030_1,8,CBeebies - TV,5279
I-1002051_1,1,BBC1 South West,23265
I-1002051_1,1,BBC2 England,30527
I-1002051_1,1,BBC4 TV - TV,18833
I-1002051_1,3,BBC1 South West,50200
I-1002051_1,3,BBC2 England,8330
I-1002051_1,5,BBC1 South West,37783
I-1002051_1,5,BBC2 England,41262
I-1002051_1,5,BBC4 TV - TV,10376
I-1002051_1,6,BBC1 South West,30884
I-1002051_1,6,BBC2 England,22908
I-1002051_1,7,BBC1 South West,39627
I-1002051_1,7,BBC2 England,19188
I-1002051_1,7,BBC4 TV - TV,8037
I-1002051_1,9,BBC1 South West,43535
I-1002051_1,9,BBC2 England,6116
I-1002051_1,9,BBC4 TV - TV,9477
I-1002051_1,10,BBC1 South West,44727
I-1002051_1,10,BBC2 England,23870
I-1002051_1,10,BBC4 TV - TV,13434
I-1002051_1,10,CBBC - TV,118
I-1002051_1,11,BBC1 South West,57020
I-1002051_1,11,BBC2 England,23444
I-1002051_1,11,BBC4 TV - TV,11156
I-1002051_1,12,BBC1 South West,27643
I-1002051_1,12,BBC2 England,15833
I-1002073_1,1,BBC1 Yorkshire and Lincolnshire,9705
I-1002073_1,1,BBC2 England,236
I-1002073_1,2,BBC1 Yorkshire and Lincolnshire,6458
I-1002073_1,3,BBC1 Yorkshire and Lincolnshire,3101
I-1002073_1,4,BBC1 Yorkshire and Lincolnshire,5741
I-1002073_1,6,BBC1 Yorkshire and Lincolnshire,16651
I-1002073_1,6,BBC2 England,4975
I-1002073_1,7,BBC1 Yorkshire and Lincolnshire,10296
I-1002073_1,7,BBC2 England,1259
I-1002073_1,9,BBC1 Yorkshire and Lincolnshire,11494
I-1002073_1,9,BBC2 England,299
I-1002073_1,10,BBC News - TV,59
I-1002073_1,10,BBC1 Yorkshire and Lincolnshire,10479
I-1002073_1,11,BBC1 Yorkshire and Lincolnshire,9341
I-1002073_1,12,BBC1 Yorkshire and Lincolnshire,8434
I-1002099_1,1,BBC News - TV,959
I-1002099_1,1,BBC1 Yorkshire and Lincolnshire,118
I-1002099_1,3,BBC News - TV,2213
I-1002099_1,3,BBC2 England,2037
I-1002099_1,4,BBC1 Yorkshire and Lincolnshire,719
I-1002099_1,6,BBC1 Yorkshire and Lincolnshire,3351
I-1002099_1,7,BBC News - TV,3658
I-1002099_1,8,BBC News - TV,1439
I-1002099_1,8,BBC2 England,1377
I-1002099_1,9,BBC News - TV,1918
I-1002099_1,9,BBC1 Yorkshire and Lincolnshire,1379
I-1002099_1,10,BBC1 Yorkshire and Lincolnshire,59
I-1002099_1,11,BBC News - TV,1017
I-1002099_1,11,BBC1 Yorkshire and Lincolnshire,1796
I-1002099_1,12,BBC Parliament - TV,298
I-1002129_1,1,BBC1 London,29728
I-1002129_1,2,BBC News - TV,118
I-1002129_1,2,BBC1 London,7613
I-1002129_1,2,BBC2 England,775
I-1002129_1,3,BBC1 London,32794
I-1002129_1,3,BBC2 England,5152
I-1002129_1,5,BBC1 London,19599
I-1002129_1,6,BBC1 London,2817
I-1002129_1,6,BBC2 England,3119
I-1002129_1,8,BBC1 London,18350
I-1002129_1,12,BBC1 London,16606
I-1002129_1,12,BBC2 England,4436
I-1002154_1,1,BBC News - TV,7609
I-1002154_1,1,BBC1 North West,99833
I-1002154_1,2,BBC1 North West,120652
I-1002154_1,2,BBC2 England,6356
I-1002154_1,3,BBC News - TV,414
I-1002154_1,3,BBC Parliament - TV,297
I-1002154_1,3,BBC1 North West,131758
I-1002154_1,3,BBC2 England,7615
I-1002154_1,4,BBC News - TV,417
I-1002154_1,4,BBC Parliament - TV,659
I-1002154_1,4,BBC1 North West,95455
I-1002154_1,4,BBC2 England,12955
I-1002154_1,5,BBC News - TV,4247
I-1002154_1,5,BBC Parliament - TV,237
I-1002154_1,5,BBC1 North West,122627
I-1002154_1,5,BBC2 England,8750
I-1002154_1,6,BBC News - TV,4614
I-1002154_1,6,BBC1 North West,128637
I-1002154_1,6,BBC2 England,7133
I-1002154_1,7,BBC News - TV,118
I-1002154_1,7,BBC1 North West,133315
I-1002154_1,7,BBC2 England,10255
I-1002154_1,8,BBC News - TV,898
I-1002154_1,8,BBC1 North West,107084
I-1002154_1,8,BBC2 England,7374
I-1002154_1,9,BBC News - TV,952
I-1002154_1,9,BBC1 North West,122268
I-1002154_1,9,BBC2 England,7134
